symbol,timestamp,price
USDC,1651967931,0.9972543032355181
USDC,1651971508,1.0031492548492913
USDC,1651975176,1.0001580399819752
USDC,1651978698,0.9991105372097896
USDC,1651982384,0.9979630450954889
USDC,1651985969,0.9996142914714663
USDC,1651989578,0.9975358285889656
USDC,1651993195,1.0010371154959614
USDC,1651996747,0.9985286187583986
USDC,1652000369,0.9986151421597491
USDC,1652003996,0.9985566421528934
USDC,1652007580,0.9979550897636171
USDC,1652011181,0.9996898172595038
USDC,1652014769,0.9988058809204974
USDC,1652018384,0.9987331764704994
USDC,1652022018,0.9991350254434637
USDC,1652025534,0.9984038525382362
USDC,1652029200,0.9974441952429898
USDC,1652032805,0.999430379604214
USDC,1652036384,0.9985177052827461
USDC,1652039985,0.9990453267637514
USDC,1652043558,0.9989704492558722
USDC,1652047178,0.9988652596779889
USDC,1652050764,0.9985908303409085
USDC,1652054372,0.9994690175097513
USDC,1652057973,0.9980650164150968
USDC,1652061571,0.9978448768786607
USDC,1652065163,0.9992786292810834
USDC,1652068764,1.0014699104154263
USDC,1652072330,0.9989144835269682
USDC,1652075973,1.0002772620960096
USDC,1652079623,1.0009250532090916
USDC,1652083146,0.9997331008011114
USDC,1652086788,1.0026842433064844
USDC,1652090376,1.0003187628011816
USDC,1652093992,1.0004532908633217
USDC,1652097553,1.0006815563136346
USDC,1652101196,0.999509033285696
USDC,1652104731,1.0015172256557547
USDC,1652108344,0.9988302742386143
USDC,1652111962,0.9984644291619494
USDC,1652115508,0.9998876012066207
USDC,1652119177,1.002430880483639
USDC,1652122689,0.9919054375840866
USDC,1652126401,0.9991877287589849
USDC,1652129967,1.0023333068318108
USDC,1652133606,0.9993800894756398
USDC,1652137196,1.0002319978888263
USDC,1652140744,0.9992029244053588
USDC,1652144349,0.9938065485404063
USDC,1652147972,0.9982090947346401
USDC,1652151556,0.996717853204973
USDC,1652155163,0.997727824878205
USDC,1652158758,0.9990213268508693
USDC,1652162428,0.9992477921283961
USDC,1652165987,1.0000246583227166
USDC,1652169533,0.9990230132360777
USDC,1652173235,1.0016786578772725
USDC,1652176763,0.9995840818171398
USDC,1652180398,1.0003682467226935
USDC,1652183934,1.001176420136961
USDC,1652187643,0.9988180745276652
USDC,1652191152,1.0030066617912041
USDC,1652194820,1.0059836385198113
USDC,1652198326,1.0005326801215282
USDC,1652201960,1.0014489403783136
USDC,1652205589,1.0013766795919319
USDC,1652209211,1.0000804767100242
USDC,1652212700,0.9993946336626982
USDC,1652216397,1.0023602612027938
USDC,1652219988,1.000426079864086
USDC,1652223576,1.001595915354333
USDC,1652227119,0.9994516064611406
USDC,1652230792,1.0039098139407348
USDC,1652234359,1.0033846289667008
USDC,1652237947,1.0026137944814666
USDC,1652241506,1.002485642902308
USDC,1652245166,1.0025251524367262
USDC,1652248748,0.9997348370461842
USDC,1652252375,0.9999870686331588
USDC,1652255971,1.0031959846919714
USDC,1652259546,1.0010049991282426
USDC,1652263093,1.001309779128938
USDC,1652266844,1.000231459164696
USDC,1652270381,1.002184806427471
USDC,1652274006,0.9909943933476609
USDC,1652277618,1.0137029625352862
USDC,1652281069,1.0023103503587067
USDC,1652284792,1.0060385482666174
USDC,1652288301,1.0002633502397407
USDC,1652292004,0.9976430089117784
USDC,1652295720,1.0053876528694927
USDC,1652299186,1.0023232994961202
USDC,1652302790,0.9999056913116326
USDC,1652306391,1.0050124992787626
USDC,1652309994,1.0014062243249855
USDC,1652313651,1.0035909504081273
USDC,1652317095,1.0003473296813998
USDC,1652320782,0.9980380056879024
USDC,1652324441,1.003646591636298
USDC,1652327786,1.0046142116889007
USDC,1652331480,1.0022729824340777
USDC,1652335193,1.0113145013865
USDC,1652338790,1.025564082732227
USDC,1652342340,1.0260168775261744
USDC,1652346001,1.0197187053287549
USDC,1652349600,1.0145093433526349
USDC,1652353202,1.009905905070259
USDC,1652356767,1.0069290378973192
USDC,1652360359,1.0095836049418074
USDC,1652363956,0.9990583960965786
USDC,1652367520,1.0050639938622632
USDC,1652371167,1.0000227839657574
USDC,1652374807,1.004640048637625
USDC,1652378422,1.005285504408367
USDC,1652381934,1.0027860461488476
USDC,1652385545,1.0044663389647674
USDC,1652389248,1.0038610315127334
USDC,1652392770,1.006401068801
USDC,1652396381,1.0027615059726287
USDC,1652399973,1.0015781331315325
USDC,1652403622,0.9990529818509064
USDC,1652407192,1.0019679351712025
USDC,1652410779,1.0028630505933636
USDC,1652414384,1.0023579165735788
USDC,1652417941,1.006375248593238
USDC,1652421492,1.001906683713827
USDC,1652425107,1.0035427389065372
USDC,1652428813,1.0006174099128495
USDC,1652432346,1.0032210428688313
USDC,1652435921,1.0051193940276064
USDC,1652439555,1.0024495033800436
USDC,1652443188,1.0029708145176905
USDC,1652446790,1.0046726630390261
USDC,1652450360,1.003958990801307
USDC,1652453994,1.0050169385063406
USDC,1652457556,1.004074045609119
USDC,1652461168,1.0055893048898352
USDC,1652464792,1.0037904232952544
USDC,1652468397,1.0021343222187011
USDC,1652471994,1.0061657053044988
USDC,1652475563,1.0000075985580845
USDC,1652479207,1.0035954576009567
USDC,1652482757,1.0033738750719305
USDC,1652486353,1.0023746383006948
USDC,1652490034,1.0048268129490272
USDC,1652493574,1.001204634099098
USDC,1652497157,1.004008073011573
USDC,1652500778,1.0047253829352472
USDC,1652504396,1.0033924171603967
USDC,1652507994,1.0042396739452402
USDC,1652511584,1.0042796671092746
USDC,1652515150,1.0026156300283378
USDC,1652518843,1.00319296473261
USDC,1652522369,1.0038982565766896
USDC,1652526004,1.0035251043760913
USDC,1652529554,1.0022451125467402
USDC,1652533121,1.0017370539992876
USDC,1652536733,1.00334615022854
USDC,1652540313,1.0021015543196203
USDC,1652543980,1.0021545779665602
USDC,1652547576,0.9944605510359182
USDC,1652551145,1.0033134900398841
USDC,1652554742,1.0058150600803368
USDC,1652558365,1.003642934089825
USDC,1652562026,1.0020201413674752
USDC,1652565627,1.0017741263789908
USDC,1652569168,0.9998191897279607
USDC,1652572756,1.006853723878678
USDC,1652576341,1.0021921176255322
USDC,1652580021,1.003233475928784
USDC,1652583584,1.0015988899054014
USDC,1652587164,1.0034594474072145
USDC,1652590866,1.0009677533490353
USDC,1652594335,1.0048725517450867
USDC,1652597981,1.0060274761881822
USDC,1652601581,1.0042260648179981
USDC,1652605155,1.0033638902084874
USDC,1652608823,1.0037592533261968
USDC,1652612362,1.003066605209841
USDC,1652615974,1.0007168393006483
USDC,1652619560,1.0018123382279778
USDC,1652623222,1.0054189016738544
USDC,1652626766,1.0035412834863942
USDC,1652630376,1.0041099953361754
USDC,1652633977,1.0035703363578183
USDC,1652637588,1.0051199988625328
USDC,1652641160,1.0001353075798676
USDC,1652644798,1.0035444621154086
USDC,1652648318,1.0045161696645266
USDC,1652651923,1.0045419775860276
USDC,1652655608,1.0036809095791317
USDT,1651968119,1.0005966112370492
USDT,1651971729,1.0003217646770364
USDT,1651975341,1.0026160312216805
USDT,1651978906,1.0008467390613673
USDT,1651982522,1.0012554007381855
USDT,1651986133,1.0009225269209054
USDT,1651989721,1.0015820128069766
USDT,1651993317,1.0011316486570876
USDT,1651996931,1.0013568373121697
USDT,1652000529,1.0005548926633558
USDT,1652004135,1.0003587788094541
USDT,1652007706,1.0009701273441554
USDT,1652011308,1.0011260179053585
USDT,1652014929,1.001296298915008
USDT,1652018531,1.0012808565853868
USDT,1652022137,1.0009297655972218
USDT,1652025727,1.0002242074722567
USDT,1652029334,0.999791770561811
USDT,1652032911,1.0014777642293313
USDT,1652036533,1.0006835226681607
USDT,1652040145,1.001156696629194
USDT,1652043746,1.0013720264126236
USDT,1652047330,1.0009811837034932
USDT,1652050934,0.9999921938874483
USDT,1652054532,1.0020339571096282
USDT,1652058131,1.0003114376815438
USDT,1652061737,0.9997425054823235
USDT,1652065342,1.0008228220467619
USDT,1652068945,1.001877767666419
USDT,1652072521,1.0012094501146518
USDT,1652076104,1.0005096008480379
USDT,1652079709,1.0013296737597612
USDT,1652083317,1.0007305667875173
USDT,1652086926,1.0013514971387307
USDT,1652090522,1.0005967058063998
USDT,1652094110,1.0017676653840812
USDT,1652097717,0.9998651208806479
USDT,1652101345,0.9991544368974808
USDT,1652104932,1.0006088742302994
USDT,1652108527,1.0016269529501847
USDT,1652112147,0.9998278089310726
USDT,1652115734,0.9979130991664354
USDT,1652119338,0.9958366735666851
USDT,1652122953,0.9954509627040103
USDT,1652126544,1.001268832957306
USDT,1652130125,1.0011853800941846
USDT,1652133729,0.9990425160289929
USDT,1652137317,1.000221921717402
USDT,1652140939,0.9998054870852439
USDT,1652144252,0.9944802081251931
USDT,1652148151,0.9974984929537334
USDT,1652151728,0.9983851790269476
USDT,1652155337,0.999455600733463
USDT,1652158927,1.000970281367542
USDT,1652162536,1.0005378172068091
USDT,1652166144,1.0009962441918818
USDT,1652169736,0.9975963531292242
USDT,1652173310,1.0031951591097477
USDT,1652176934,1.0010233200744019
USDT,1652180524,1.0006239785438777
USDT,1652184133,1.0016458885247104
USDT,1652187733,0.9987571554849267
USDT,1652191311,1.001521569741516
USDT,1652194905,1.0051107066094462
USDT,1652198510,1.0006110165682776
USDT,1652202146,1.0028965767452571
USDT,1652205759,1.0020568033920214
