symbol,timestamp,price
TUSD,1678539474,0.990562
TUSD,1678543073,0.990283
TUSD,1678546678,0.992422
TUSD,1678550273,0.988453
TUSD,1678553879,0.988905
TUSD,1678557775,0.988645
TUSD,1678561072,0.994233
TUSD,1678568575,0.993038
TUSD,1678571878,0.992053
TUSD,1678575479,0.992945
TUSD,1678579368,0.992757
TUSD,1678582683,0.996412
TUSD,1678586280,0.994992
TUSD,1678589881,0.993256
TUSD,1678593477,0.996146
TUSD,1678597079,0.994811
TUSD,1678600675,0.994578
TUSD,1678604582,0.995275
TUSD,1678607876,0.99435
TUSD,1678611484,0.996727
TUSD,1678615083,0.995619
TUSD,1678618976,0.99626
TUSD,1678622281,0.996259
TUSD,1678626153,0.99592
TUSD,1678629472,0.997509
TUSD,1678633385,0.995349
TUSD,1678636676,0.996167
TUSD,1678640276,1.006
TUSD,1678643875,1.007
TUSD,1678647471,1.006
TUSD,1678651080,1.005
TUSD,1678654676,1.006
TUSD,1678658281,1.006
TUSD,1678661875,1.005
TUSD,1678665779,1.005
TUSD,1678669074,1.003
TUSD,1678672684,1.001
TUSD,1678676267,0.999666
TUSD,1678679879,0.999568
TUSD,1678683470,0.99294
TUSD,1678687079,0.992061
TUSD,1678690674,0.994611
TUSD,1678694269,0.988001
TUSD,1678697883,0.996613
TUSD,1678701468,1.009
TUSD,1678705076,1.002
TUSD,1678708680,1.0
TUSD,1678712266,1.001
TUSD,1678715876,1.006
TUSD,1678719480,1.007
TUSD,1678723078,1.007
TUSD,1678730281,1.006
TUSD,1678733871,1.008
TUSD,1678737474,1.008
TUSD,1678741072,1.005
TUSD,1678744677,1.005
TUSD,1678748266,1.003
TUSD,1678751872,1.002
TUSD,1678755678,1.0021442709214172
TUSD,1678759079,1.001
TUSD,1678762809,1.0003305268084777
TUSD,1678766415,1.0030762861931377
TUSD,1678769877,1.003
TUSD,1678773641,1.002069877394681
TUSD,1678777247,1.001622055692725
TUSD,1678780873,1.00159753014289
TUSD,1678784277,1.0
TUSD,1678788003,1.001441754812315
TUSD,1678791679,1.0064994714360282
TUSD,1678795215,1.0037094594396403
TUSD,1678798872,1.004852765310796
TUSD,1678802506,0.9995701057721174
TUSD,1678806089,1.0022007737016756
TUSD,1678809415,1.0004576166700068
TUSD,1678812922,1.0004433866968812
TUSD,1678816830,1.001252555283753
TUSD,1678820420,1.0011618713750972
TUSD,1678824081,1.003107648618723
TUSD,1678827639,0.9986073307294175
TUSD,1678831235,1.0031877299849077
TUSD,1678834860,1.0042299656147482
TUSD,1678838411,1.0015347773032235
TUSD,1678841877,1.005
TUSD,1678845478,1.004
TUSD,1678849375,1.003
TUSD,1678852680,1.003
TUSD,1678856561,1.003
TUSD,1678859878,1.002
TUSD,1678863477,1.003
TUSD,1678867074,1.003
TUSD,1678870677,1.003
TUSD,1678874274,1.005
TUSD,1678877872,1.002
TUSD,1678881474,1.003
TUSD,1678885073,1.004
TUSD,1678888667,1.001
TUSD,1678892274,1.002
TUSD,1678895871,0.998581
TUSD,1678899477,1.001
TUSD,1678903075,1.003
TUSD,1678906673,1.007
TUSD,1678910271,1.005
TUSD,1678913876,1.006
TUSD,1678917750,1.006
TUSD,1678921056,1.005
TUSD,1678924674,1.005
TUSD,1678928278,1.005
TUSD,1678931874,1.005
TUSD,1678935474,1.004
TUSD,1678939077,1.004
TUSD,1678942676,1.005
TUSD,1678946277,1.005
TUSD,1678950162,1.005
TUSD,1678953475,1.004
TUSD,1678957079,1.005
TUSD,1678960674,1.004
TUSD,1678964269,1.003
TUSD,1678967876,1.006
TUSD,1678971476,1.005
TUSD,1678975066,1.008
TUSD,1678978964,1.006
TUSD,1678982278,1.008
TUSD,1678985866,1.006
TUSD,1678989473,1.005
TUSD,1678993079,1.007
TUSD,1678996677,1.005
TUSD,1679000276,1.0
TUSD,1679003877,1.008
TUSD,1679007478,1.007
